  💝  央视.卫视.港台轮播,#genre#
CCTV3,http://111.20.33.70/PLTV/88888893/224/3221226397/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226397/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226397/index.m3u8#http://111.40.196.29/PLTV/88888888/224/3221225588/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225588/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225634/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8#http://39.134.65.141/PLTV/88888888/224/3221225799/1.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225799/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225799/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225799/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225647/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225647/index.m3u8codeyj#http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225634/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225634/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225634/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225647/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225634/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225647/index.m3u8

CCTV4,http://111.20.33.70/PLTV/88888893/224/3221226191/index.m3u8#http://111.20.33.70/PLTV/88888893/224/3221226223/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226191/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226191/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226223/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226191/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225490/index.m3u8#http://117.148.129.68/PLTV/88888888/224/3221231615/index.m3u8#http://183.207.248.15/PLTV/3/224/3221225534/index.m3u8?#http://183.207.249.11/PLTV/3/224/3221225534/index.m3u8#http://183.207.249.6/PLTV/3/224/3221225534/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225621/.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8?icpid=88888888&from=30&hms_devid=1452#http://39.135.138.58:18890/PLTV/88888910/224/3221225621/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225621/index.m3u8codeyj#http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225621/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8#http://39.136.48.18:8089/PLTV/88888888/224/3221225757/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221225757/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225621/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225621/index.m3u8#http://ncyd.jilu8.cn/PLTV/88888910/224/3221225621/index.m3u8

CCTV4K,http://117.148.129.85:80/PLTV/88888888/224/3221233413/1.m3u8

CCTV5+,http://111.20.33.70/PLTV/88888893/224/3221226221/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226221/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226221/index.m3u8#http://111.40.196.25/PLTV/88888888/224/3221225767/index.m3u8#http://183.207.249.14/PLTV/3/224/3221225604/index.m3u8#http://39.134.116.30:8080/PLTV/88888910/224/3221225649/index.m3u8#http://39.134.116.30:8080/PLTV/88888910/224/3221225706/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225507/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225507/index.m3u8#http://39.134.67.6:80/wh7f454c46tw2029879648_2093826562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/15903942991.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225706/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225706/index.m3u8#http://39.136.48.18:8089/PLTV/88888888/224/3221225781/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221225781/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225706/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225649/index.m3u8

CCTV5,http://111.20.33.70/PLTV/88888893/224/3221226395/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226395/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226395/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225818/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225507/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225818/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8#http://39.134.67.99/PLTV/88888888/224/3221225818/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8#http://39.135.138.60:18890/TVOD/88888910/224/3221225633/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225633/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225753/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225754/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225751/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225754/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225755/index.m3u8

CCTV6,http://111.20.33.70/PLTV/88888893/224/3221226393/index.m3u8#http://111.20.33.70/PLTV/88888893/224/3221226394/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226393/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226393/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226393/index.m3u8#http://183.207.249.16/ott.js.chinamobile.com/PLTV/3/224/3221225548/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225814/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225814/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225814/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8?#http://39.135.138.58:18890/PLTV/88888910/224/3221225632/index.m3u8codeyj#http://39.135.138.58:18890/TVOD/88888888/224/3221225650/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225632/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225632/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225632/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225650/index.m3u8

CCTV7,http://111.20.33.70/PLTV/88888893/224/3221226192/index.m3u8#http://111.20.33.70/PLTV/88888893/224/3221226248/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226192/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226248/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226192/index.m3u8#http://183.207.249.9/PLTV/3/224/3221225546/1.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225644/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225671/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225671/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225671/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225671/index.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/1.m3u8#http://39.134.67.99/PLTV/88888888/224/3221225671/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225624/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225624/index.m3u8codeyj#http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225644/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225624/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221225753/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225644/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225644/index.m3u8

CCTV8,http://111.20.33.70/PLTV/88888893/224/3221226391/index.m3u8#http://111.20.33.70/PLTV/88888893/224/3221226407/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226391/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226391/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226391/index.m3u8#http://111.40.196.31/PLTV/88888888/224/3221225592/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225592/index.m3u8#http://183.207.248.12/PLTV/3/224/3221227204/index.m3u8#http://183.207.249.36/ott.js.chinamobile.com/PLTV/3/224/3221227204/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225631/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8#http://39.134.65.141/PLTV/88888888/224/3221225795/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225795/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225635/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225631/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225631/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225631/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225635/index.m3u8

CCTV8K,http://117.148.129.93:80/PLTV/88888888/224/3221233350/1.m3u8

CCTV9,http://111.20.33.93/TVOD/88888893/224/3221226197/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226197/index.m3u8#http://111.40.196.34/PLTV/88888888/224/3221225502/index.m3u8#http://111.40.196.35:80/wh7f454c46tw311521991_332404369/PLTV/88888888/224/3221225502/index.m3u8?icpid=88888888&RTS=1637809933&from=1&hms_devid=83#http://39.134.65.141/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.67.99/PLTV/88888888/224/3221225676/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225646/index.m3u8codeyj#http://39.135.138.58:18890/TVOD/88888888/224/3221225626/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225646/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225646/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221225759/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225626/index.m3u8

CCTV10, http://111.20.33.70/PLTV/88888893/224/3221226189/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226189/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226189/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225627/index.m3u8codeyj#http://39.135.138.58:18890/PLTV/88888910/224/3221225636/index.m3u8codeyj#http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225636/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221225761/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225627/index.m3u8

CCTV11,http://111.20.33.70/PLTV/88888893/224/3221226240/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226240/index.m3u8#http://39.134.115.163:8080/PLTV-/88888910/224/3221225628/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225517/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225517/index.m3u8#http://39.134.66.4/PLTV/88888888/224/3221225517/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225626/index.m3u8codeyj#http://39.135.138.58:18890/PLTV/88888910/224/3221225628/index.m3u8codeyj#http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225628/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225628/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225628/index.m3u8#http://ncyd.jilu8.cn/PLTV/88888910/224/3221225628/index.m3u8

CCTV12,http://111.20.33.70/PLTV/88888893/224/3221226190/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226190/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226190/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225669/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225669/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8#http://39.134.67.99/PLTV/88888888/224/3221225669/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225629/index.m3u8codeyj#http://39.135.138.58:18890/PLTV/88888910/224/3221225637/index.m3u8codeyj#http://39.135.138.58:18890/TVOD/88888888/224/3221225637/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225637/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225637/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221225763/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225629/index.m3u8#http://ncyd.jilu8.cn/PLTV/88888910/224/3221225629/index.m3u8

CCTV13,http://111.20.33.70/PLTV/88888893/224/3221226233/index.m3u8#http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226233/index.m3u8#http://183.207.249.11/PLTV/3/224/3221225560/index.m3u8#http://183.207.249.14/PLTV/3/224/3221225560/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225638/index.m3u8#http://39.134.65.142/PLTV/88888888/224/3221225812/index.m3u8#http://39.134.67.2/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8#http://39.134.67.99/PLTV/88888888/224/3221225812/index.m3u8#http://39.135.137.205/PLTV/88888888/224/3221225812/1.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8codeyj#http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8?#http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8#http://39.136.48.18:8089/PLTV/88888888/224/3221226328/index.m3u8#http://39.136.48.53:8089/PLTV/88888888/224/3221226328/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225638/index.m3u8

